Time,IP Source,IP Destination,Attack Time
2017-04-26 19:43:10.866021,10.0.0.13,10.0.0.12,"(22, 26, 0)s"
2017-04-26 19:43:12.943702,10.0.0.13,10.0.0.12,"(24, 26, 0)s"
2017-04-26 19:43:15.024148,10.0.0.13,10.0.0.12,"(26, 26, 0)s"
2017-04-26 19:43:17.107626,10.0.0.13,10.0.0.12,"(28, 26, 0)s"
2017-04-26 19:43:19.192924,10.0.0.13,10.0.0.12,"(30, 26, 0)s"
2017-04-26 19:43:21.274412,10.0.0.13,10.0.0.12,"(32, 26, 0)s"
2017-04-26 19:43:23.356666,10.0.0.13,10.0.0.12,"(34, 26, 0)s"
2017-04-26 19:43:25.433369,10.0.0.13,10.0.0.12,"(36, 26, 0)s"
2017-04-26 19:43:27.517503,10.0.0.13,10.0.0.12,"(38, 26, 0)s"
2017-04-26 19:43:29.597409,10.0.0.13,10.0.0.12,"(40, 26, 0)s"
2017-04-26 19:43:31.682671,10.0.0.13,10.0.0.12,"(42, 26, 0)s"
2017-04-26 19:43:33.761602,10.0.0.13,10.0.0.12,"(44, 26, 0)s"
2017-04-26 19:43:35.842169,10.0.0.13,10.0.0.12,"(47, 26, 0)s"
2017-04-26 19:43:37.921057,10.0.0.13,10.0.0.12,"(49, 26, 0)s"
2017-04-26 19:43:40.006010,10.0.0.13,10.0.0.12,"(51, 26, 0)s"
2017-04-26 19:43:42.090771,10.0.0.13,10.0.0.12,"(53, 26, 0)s"
2017-04-26 19:43:44.173315,10.0.0.13,10.0.0.12,"(55, 26, 0)s"
2017-04-26 19:43:46.239531,10.0.0.13,10.0.0.12,"(57, 26, 0)s"
2017-04-26 19:43:48.329860,10.0.0.13,10.0.0.12,"(59, 26, 0)s"
2017-04-26 19:43:50.413813,10.0.0.13,10.0.0.12,"(1, 27, 0)s"
2017-04-26 19:43:52.492076,10.0.0.13,10.0.0.12,"(3, 27, 0)s"
2017-04-26 19:43:54.569834,10.0.0.13,10.0.0.12,"(5, 27, 0)s"
2017-04-26 19:43:56.647299,10.0.0.13,10.0.0.12,"(7, 27, 0)s"
2017-04-26 19:43:58.725290,10.0.0.13,10.0.0.12,"(9, 27, 0)s"
2017-04-26 19:44:00.804082,10.0.0.13,10.0.0.12,"(12, 27, 0)s"
2017-04-26 19:44:02.887954,10.0.0.13,10.0.0.12,"(14, 27, 0)s"
2017-04-26 19:44:04.964828,10.0.0.13,10.0.0.12,"(16, 27, 0)s"
2017-04-26 19:44:07.053977,10.0.0.13,10.0.0.12,"(18, 27, 0)s"
2017-04-26 19:44:09.137142,10.0.0.13,10.0.0.12,"(20, 27, 0)s"
2017-04-26 19:44:11.223447,10.0.0.13,10.0.0.12,"(22, 27, 0)s"
2017-04-26 19:44:13.308873,10.0.0.13,10.0.0.12,"(24, 27, 0)s"
2017-04-26 19:44:15.387053,10.0.0.13,10.0.0.12,"(26, 27, 0)s"
2017-04-26 19:44:17.474393,10.0.0.13,10.0.0.12,"(28, 27, 0)s"
2017-04-26 19:44:19.563654,10.0.0.13,10.0.0.12,"(30, 27, 0)s"
2017-04-26 19:44:21.644929,10.0.0.13,10.0.0.12,"(32, 27, 0)s"
2017-04-26 19:44:23.727094,10.0.0.13,10.0.0.12,"(34, 27, 0)s"
2017-04-26 19:44:25.810109,10.0.0.13,10.0.0.12,"(37, 27, 0)s"
2017-04-26 19:44:27.892299,10.0.0.13,10.0.0.12,"(39, 27, 0)s"
2017-04-26 19:44:29.967956,10.0.0.13,10.0.0.12,"(41, 27, 0)s"
2017-04-26 19:44:32.051278,10.0.0.13,10.0.0.12,"(43, 27, 0)s"
2017-04-26 19:44:34.128822,10.0.0.13,10.0.0.12,"(45, 27, 0)s"
2017-04-26 19:44:36.205983,10.0.0.13,10.0.0.12,"(47, 27, 0)s"
2017-04-26 19:44:38.291256,10.0.0.13,10.0.0.12,"(49, 27, 0)s"
2017-04-26 19:44:40.372964,10.0.0.13,10.0.0.12,"(51, 27, 0)s"
2017-04-26 19:44:42.457161,10.0.0.13,10.0.0.12,"(53, 27, 0)s"
2017-04-26 19:44:44.542869,10.0.0.13,10.0.0.12,"(55, 27, 0)s"
2017-04-26 19:44:46.628452,10.0.0.13,10.0.0.12,"(57, 27, 0)s"
2017-04-26 19:44:48.710490,10.0.0.13,10.0.0.12,"(59, 27, 0)s"
2017-04-26 19:44:50.782052,10.0.0.13,10.0.0.12,"(1, 28, 0)s"
2017-04-26 19:44:52.858102,10.0.0.13,10.0.0.12,"(4, 28, 0)s"
2017-04-26 19:44:54.935980,10.0.0.13,10.0.0.12,"(6, 28, 0)s"
2017-04-26 19:44:57.017300,10.0.0.13,10.0.0.12,"(8, 28, 0)s"
2017-04-26 19:44:59.098155,10.0.0.13,10.0.0.12,"(10, 28, 0)s"
2017-04-26 19:45:01.176460,10.0.0.13,10.0.0.12,"(12, 28, 0)s"
2017-04-26 19:45:03.255227,10.0.0.13,10.0.0.12,"(14, 28, 0)s"
2017-04-26 19:45:05.339730,10.0.0.13,10.0.0.12,"(16, 28, 0)s"
2017-04-26 19:45:07.424019,10.0.0.13,10.0.0.12,"(18, 28, 0)s"
2017-04-26 19:45:09.507579,10.0.0.13,10.0.0.12,"(20, 28, 0)s"
2017-04-26 19:45:11.593850,10.0.0.13,10.0.0.12,"(22, 28, 0)s"
2017-04-26 19:45:13.677436,10.0.0.13,10.0.0.12,"(24, 28, 0)s"
2017-04-26 19:45:15.758659,10.0.0.13,10.0.0.12,"(26, 28, 0)s"
2017-04-26 19:45:17.851106,10.0.0.13,10.0.0.12,"(29, 28, 0)s"
2017-04-26 19:45:19.941939,10.0.0.13,10.0.0.12,"(31, 28, 0)s"
2017-04-26 19:45:22.032113,10.0.0.13,10.0.0.12,"(33, 28, 0)s"
2017-04-26 19:45:24.117308,10.0.0.13,10.0.0.12,"(35, 28, 0)s"
2017-04-26 19:45:26.201652,10.0.0.13,10.0.0.12,"(37, 28, 0)s"
2017-04-26 19:45:28.285024,10.0.0.13,10.0.0.12,"(39, 28, 0)s"
2017-04-26 19:45:30.364363,10.0.0.13,10.0.0.12,"(41, 28, 0)s"
2017-04-26 19:45:32.442081,10.0.0.13,10.0.0.12,"(43, 28, 0)s"
2017-04-26 19:45:34.520517,10.0.0.13,10.0.0.12,"(45, 28, 0)s"
2017-04-26 19:45:36.600513,10.0.0.13,10.0.0.12,"(47, 28, 0)s"
2017-04-26 19:45:38.682845,10.0.0.13,10.0.0.12,"(49, 28, 0)s"
2017-04-26 19:45:40.769578,10.0.0.13,10.0.0.12,"(51, 28, 0)s"
2017-04-26 19:45:42.854162,10.0.0.13,10.0.0.12,"(54, 28, 0)s"
2017-04-26 19:45:44.934716,10.0.0.13,10.0.0.12,"(56, 28, 0)s"
2017-04-26 19:45:47.019037,10.0.0.13,10.0.0.12,"(58, 28, 0)s"
2017-04-26 19:45:49.108616,10.0.0.13,10.0.0.12,"(0, 29, 0)s"
2017-04-26 19:45:51.190725,10.0.0.13,10.0.0.12,"(2, 29, 0)s"
2017-04-26 19:45:53.275019,10.0.0.13,10.0.0.12,"(4, 29, 0)s"
2017-04-26 19:45:55.358792,10.0.0.13,10.0.0.12,"(6, 29, 0)s"
2017-04-26 19:45:57.441316,10.0.0.13,10.0.0.12,"(8, 29, 0)s"
2017-04-26 19:45:59.526884,10.0.0.13,10.0.0.12,"(10, 29, 0)s"
2017-04-26 19:46:01.617041,10.0.0.13,10.0.0.12,"(12, 29, 0)s"
2017-04-26 19:46:03.713665,10.0.0.13,10.0.0.12,"(14, 29, 0)s"
2017-04-26 19:46:05.794047,10.0.0.13,10.0.0.12,"(16, 29, 0)s"
2017-04-26 19:46:07.880426,10.0.0.13,10.0.0.12,"(19, 29, 0)s"
2017-04-26 19:46:09.963946,10.0.0.13,10.0.0.12,"(21, 29, 0)s"
2017-04-26 19:46:12.041823,10.0.0.13,10.0.0.12,"(23, 29, 0)s"
2017-04-26 19:46:14.121928,10.0.0.13,10.0.0.12,"(25, 29, 0)s"
2017-04-26 19:46:16.206332,10.0.0.13,10.0.0.12,"(27, 29, 0)s"
2017-04-26 19:46:18.292127,10.0.0.13,10.0.0.12,"(29, 29, 0)s"
2017-04-26 19:46:20.376072,10.0.0.13,10.0.0.12,"(31, 29, 0)s"
2017-04-26 19:46:22.457769,10.0.0.13,10.0.0.12,"(33, 29, 0)s"
2017-04-26 19:46:24.540069,10.0.0.13,10.0.0.12,"(35, 29, 0)s"
2017-04-26 19:46:26.620182,10.0.0.13,10.0.0.12,"(37, 29, 0)s"
2017-04-26 19:46:28.703612,10.0.0.13,10.0.0.12,"(39, 29, 0)s"
2017-04-26 19:46:30.788069,10.0.0.13,10.0.0.12,"(41, 29, 0)s"
2017-04-26 19:46:32.870978,10.0.0.13,10.0.0.12,"(44, 29, 0)s"
2017-04-26 19:46:34.954145,10.0.0.13,10.0.0.12,"(46, 29, 0)s"
2017-04-26 19:46:37.039332,10.0.0.13,10.0.0.12,"(48, 29, 0)s"
2017-04-26 19:46:39.125972,10.0.0.13,10.0.0.12,"(50, 29, 0)s"
2017-04-26 19:46:41.219037,10.0.0.13,10.0.0.12,"(52, 29, 0)s"
2017-04-26 19:46:43.301802,10.0.0.13,10.0.0.12,"(54, 29, 0)s"
2017-04-26 19:46:45.384896,10.0.0.13,10.0.0.12,"(56, 29, 0)s"
2017-04-26 19:46:47.476093,10.0.0.13,10.0.0.12,"(58, 29, 0)s"
2017-04-26 19:46:49.557519,10.0.0.13,10.0.0.12,"(0, 30, 0)s"
2017-04-26 19:46:51.644804,10.0.0.13,10.0.0.12,"(2, 30, 0)s"
2017-04-26 19:46:53.733758,10.0.0.13,10.0.0.12,"(4, 30, 0)s"
2017-04-26 19:46:55.812785,10.0.0.13,10.0.0.12,"(7, 30, 0)s"
2017-04-26 19:46:57.892447,10.0.0.13,10.0.0.12,"(9, 30, 0)s"
2017-04-26 19:46:59.980736,10.0.0.13,10.0.0.12,"(11, 30, 0)s"
2017-04-26 19:47:02.064363,10.0.0.13,10.0.0.12,"(13, 30, 0)s"
2017-04-26 19:47:04.144494,10.0.0.13,10.0.0.12,"(15, 30, 0)s"
2017-04-26 19:47:06.221803,10.0.0.13,10.0.0.12,"(17, 30, 0)s"
2017-04-26 19:47:08.308974,10.0.0.13,10.0.0.12,"(19, 30, 0)s"
2017-04-26 19:47:10.375627,10.0.0.13,10.0.0.12,"(21, 30, 0)s"
2017-04-26 19:47:12.466609,10.0.0.13,10.0.0.12,"(23, 30, 0)s"
2017-04-26 19:47:14.552902,10.0.0.13,10.0.0.12,"(25, 30, 0)s"
2017-04-26 19:47:16.638535,10.0.0.13,10.0.0.12,"(27, 30, 0)s"
2017-04-26 19:47:18.721013,10.0.0.13,10.0.0.12,"(29, 30, 0)s"
2017-04-26 19:47:20.805889,10.0.0.13,10.0.0.12,"(32, 30, 0)s"
2017-04-26 19:47:22.893186,10.0.0.13,10.0.0.12,"(34, 30, 0)s"
2017-04-26 19:47:24.976528,10.0.0.13,10.0.0.12,"(36, 30, 0)s"
2017-04-26 19:47:27.059639,10.0.0.13,10.0.0.12,"(38, 30, 0)s"
2017-04-26 19:47:29.143229,10.0.0.13,10.0.0.12,"(40, 30, 0)s"
2017-04-26 19:47:31.203218,10.0.0.13,10.0.0.12,"(42, 30, 0)s"
2017-04-26 19:47:33.286764,10.0.0.13,10.0.0.12,"(44, 30, 0)s"
2017-04-26 19:47:35.374128,10.0.0.13,10.0.0.12,"(46, 30, 0)s"
2017-04-26 19:47:37.458279,10.0.0.13,10.0.0.12,"(48, 30, 0)s"
2017-04-26 19:47:39.542009,10.0.0.13,10.0.0.12,"(50, 30, 0)s"
2017-04-26 19:47:41.623331,10.0.0.13,10.0.0.12,"(52, 30, 0)s"
2017-04-26 19:47:43.708508,10.0.0.13,10.0.0.12,"(54, 30, 0)s"
2017-04-26 19:47:45.792070,10.0.0.13,10.0.0.12,"(56, 30, 0)s"
2017-04-26 19:47:47.875423,10.0.0.13,10.0.0.12,"(59, 30, 0)s"
2017-04-26 19:47:49.962489,10.0.0.13,10.0.0.12,"(1, 31, 0)s"
2017-04-26 19:47:52.052189,10.0.0.13,10.0.0.12,"(3, 31, 0)s"
2017-04-26 19:47:54.136948,10.0.0.13,10.0.0.12,"(5, 31, 0)s"
2017-04-26 19:47:56.221940,10.0.0.13,10.0.0.12,"(7, 31, 0)s"
2017-04-26 19:47:58.306906,10.0.0.13,10.0.0.12,"(9, 31, 0)s"
2017-04-26 19:48:00.389009,10.0.0.13,10.0.0.12,"(11, 31, 0)s"
2017-04-26 19:48:02.472221,10.0.0.13,10.0.0.12,"(13, 31, 0)s"
2017-04-26 19:48:04.558221,10.0.0.13,10.0.0.12,"(15, 31, 0)s"
2017-04-26 19:48:06.641424,10.0.0.13,10.0.0.12,"(17, 31, 0)s"
2017-04-26 19:48:08.725057,10.0.0.13,10.0.0.12,"(19, 31, 0)s"
2017-04-26 19:48:10.815540,10.0.0.13,10.0.0.12,"(22, 31, 0)s"
2017-04-26 19:48:12.897592,10.0.0.13,10.0.0.12,"(24, 31, 0)s"
2017-04-26 19:48:14.978855,10.0.0.13,10.0.0.12,"(26, 31, 0)s"
2017-04-26 19:48:17.064347,10.0.0.13,10.0.0.12,"(28, 31, 0)s"
2017-04-26 19:48:19.147209,10.0.0.13,10.0.0.12,"(30, 31, 0)s"
2017-04-26 19:48:21.226011,10.0.0.13,10.0.0.12,"(32, 31, 0)s"
2017-04-26 19:48:23.304277,10.0.0.13,10.0.0.12,"(34, 31, 0)s"
2017-04-26 19:48:25.360820,10.0.0.13,10.0.0.12,"(36, 31, 0)s"
2017-04-26 19:48:27.444298,10.0.0.13,10.0.0.12,"(38, 31, 0)s"
2017-04-26 19:48:29.527132,10.0.0.13,10.0.0.12,"(40, 31, 0)s"
2017-04-26 19:48:31.617286,10.0.0.13,10.0.0.12,"(42, 31, 0)s"
2017-04-26 19:48:33.704030,10.0.0.13,10.0.0.12,"(44, 31, 0)s"
2017-04-26 19:48:35.792335,10.0.0.13,10.0.0.12,"(46, 31, 0)s"
2017-04-26 19:48:37.875930,10.0.0.13,10.0.0.12,"(49, 31, 0)s"
2017-04-26 19:48:39.953577,10.0.0.13,10.0.0.12,"(51, 31, 0)s"
2017-04-26 19:48:42.043010,10.0.0.13,10.0.0.12,"(53, 31, 0)s"
2017-04-26 19:48:44.134287,10.0.0.13,10.0.0.12,"(55, 31, 0)s"
2017-04-26 19:48:46.213195,10.0.0.13,10.0.0.12,"(57, 31, 0)s"
2017-04-26 19:48:48.300384,10.0.0.13,10.0.0.12,"(59, 31, 0)s"
2017-04-26 19:48:50.379108,10.0.0.13,10.0.0.12,"(1, 32, 0)s"
2017-04-26 19:48:52.458383,10.0.0.13,10.0.0.12,"(3, 32, 0)s"
2017-04-26 19:48:54.537714,10.0.0.13,10.0.0.12,"(5, 32, 0)s"
2017-04-26 19:48:56.619271,10.0.0.13,10.0.0.12,"(7, 32, 0)s"
2017-04-26 19:48:58.703200,10.0.0.13,10.0.0.12,"(9, 32, 0)s"
2017-04-26 19:49:00.781400,10.0.0.13,10.0.0.12,"(11, 32, 0)s"
2017-04-26 19:49:02.880038,10.0.0.13,10.0.0.12,"(14, 32, 0)s"
2017-04-26 19:49:04.966406,10.0.0.13,10.0.0.12,"(16, 32, 0)s"
2017-04-26 19:49:07.053838,10.0.0.13,10.0.0.12,"(18, 32, 0)s"
2017-04-26 19:49:09.139811,10.0.0.13,10.0.0.12,"(20, 32, 0)s"
2017-04-26 19:49:11.227921,10.0.0.13,10.0.0.12,"(22, 32, 0)s"
2017-04-26 19:49:13.311960,10.0.0.13,10.0.0.12,"(24, 32, 0)s"
2017-04-26 19:49:15.394591,10.0.0.13,10.0.0.12,"(26, 32, 0)s"
2017-04-26 19:49:17.482848,10.0.0.13,10.0.0.12,"(28, 32, 0)s"
2017-04-26 19:49:19.568687,10.0.0.13,10.0.0.12,"(30, 32, 0)s"
2017-04-26 19:49:21.652315,10.0.0.13,10.0.0.12,"(32, 32, 0)s"
2017-04-26 19:49:23.746448,10.0.0.13,10.0.0.12,"(34, 32, 0)s"
2017-04-26 19:49:25.831051,10.0.0.13,10.0.0.12,"(37, 32, 0)s"
2017-04-26 19:49:27.920634,10.0.0.13,10.0.0.12,"(39, 32, 0)s"
2017-04-26 19:49:30.007371,10.0.0.13,10.0.0.12,"(41, 32, 0)s"
2017-04-26 19:49:32.100260,10.0.0.13,10.0.0.12,"(43, 32, 0)s"
2017-04-26 19:49:34.184793,10.0.0.13,10.0.0.12,"(45, 32, 0)s"
2017-04-26 19:49:36.270139,10.0.0.13,10.0.0.12,"(47, 32, 0)s"
2017-04-26 19:49:38.351930,10.0.0.13,10.0.0.12,"(49, 32, 0)s"
2017-04-26 19:49:40.420475,10.0.0.13,10.0.0.12,"(51, 32, 0)s"
2017-04-26 19:49:42.504752,10.0.0.13,10.0.0.12,"(53, 32, 0)s"
2017-04-26 19:49:44.588965,10.0.0.13,10.0.0.12,"(55, 32, 0)s"
2017-04-26 19:49:46.684899,10.0.0.13,10.0.0.12,"(57, 32, 0)s"
2017-04-26 19:49:48.771903,10.0.0.13,10.0.0.12,"(59, 32, 0)s"
2017-04-26 19:49:50.852409,10.0.0.13,10.0.0.12,"(2, 33, 0)s"
2017-04-26 19:49:52.940278,10.0.0.13,10.0.0.12,"(4, 33, 0)s"
2017-04-26 19:49:55.025705,10.0.0.13,10.0.0.12,"(6, 33, 0)s"
2017-04-26 19:49:57.104270,10.0.0.13,10.0.0.12,"(8, 33, 0)s"
2017-04-26 19:49:59.190187,10.0.0.13,10.0.0.12,"(10, 33, 0)s"
2017-04-26 19:50:01.268146,10.0.0.13,10.0.0.12,"(12, 33, 0)s"
2017-04-26 19:50:03.357547,10.0.0.13,10.0.0.12,"(14, 33, 0)s"
2017-04-26 19:50:05.451197,10.0.0.13,10.0.0.12,"(16, 33, 0)s"
2017-04-26 19:50:07.537651,10.0.0.13,10.0.0.12,"(18, 33, 0)s"
2017-04-26 19:50:09.621898,10.0.0.13,10.0.0.12,"(20, 33, 0)s"
2017-04-26 19:50:11.706930,10.0.0.13,10.0.0.12,"(22, 33, 0)s"
2017-04-26 19:50:13.793094,10.0.0.13,10.0.0.12,"(24, 33, 0)s"
2017-04-26 19:50:15.877888,10.0.0.13,10.0.0.12,"(27, 33, 0)s"
2017-04-26 19:50:17.962229,10.0.0.13,10.0.0.12,"(29, 33, 0)s"
2017-04-26 19:50:20.045826,10.0.0.13,10.0.0.12,"(31, 33, 0)s"
2017-04-26 19:50:22.134971,10.0.0.13,10.0.0.12,"(33, 33, 0)s"
2017-04-26 19:50:24.225961,10.0.0.13,10.0.0.12,"(35, 33, 0)s"
2017-04-26 19:50:26.314175,10.0.0.13,10.0.0.12,"(37, 33, 0)s"
2017-04-26 19:50:28.398733,10.0.0.13,10.0.0.12,"(39, 33, 0)s"
2017-04-26 19:50:30.486566,10.0.0.13,10.0.0.12,"(41, 33, 0)s"
2017-04-26 19:50:32.570880,10.0.0.13,10.0.0.12,"(43, 33, 0)s"
2017-04-26 19:50:34.656127,10.0.0.13,10.0.0.12,"(45, 33, 0)s"
2017-04-26 19:50:36.740303,10.0.0.13,10.0.0.12,"(47, 33, 0)s"
2017-04-26 19:50:38.818859,10.0.0.13,10.0.0.12,"(50, 33, 0)s"
2017-04-26 19:50:40.896656,10.0.0.13,10.0.0.12,"(52, 33, 0)s"
2017-04-26 19:50:42.975926,10.0.0.13,10.0.0.12,"(54, 33, 0)s"
2017-04-26 19:50:45.055242,10.0.0.13,10.0.0.12,"(56, 33, 0)s"
2017-04-26 19:50:47.133693,10.0.0.13,10.0.0.12,"(58, 33, 0)s"
2017-04-26 19:50:49.213803,10.0.0.13,10.0.0.12,"(0, 34, 0)s"
2017-04-26 19:50:51.298768,10.0.0.13,10.0.0.12,"(2, 34, 0)s"
2017-04-26 19:50:53.386193,10.0.0.13,10.0.0.12,"(4, 34, 0)s"
2017-04-26 19:50:55.477904,10.0.0.13,10.0.0.12,"(6, 34, 0)s"
2017-04-26 19:50:57.562319,10.0.0.13,10.0.0.12,"(8, 34, 0)s"
2017-04-26 19:50:59.648125,10.0.0.13,10.0.0.12,"(10, 34, 0)s"
2017-04-26 19:51:01.732565,10.0.0.13,10.0.0.12,"(12, 34, 0)s"
2017-04-26 19:51:03.818331,10.0.0.13,10.0.0.12,"(15, 34, 0)s"
2017-04-26 19:51:05.904122,10.0.0.13,10.0.0.12,"(17, 34, 0)s"
2017-04-26 19:51:07.988871,10.0.0.13,10.0.0.12,"(19, 34, 0)s"
2017-04-26 19:51:10.072045,10.0.0.13,10.0.0.12,"(21, 34, 0)s"
2017-04-26 19:51:12.158073,10.0.0.13,10.0.0.12,"(23, 34, 0)s"
2017-04-26 19:51:14.249469,10.0.0.13,10.0.0.12,"(25, 34, 0)s"
2017-04-26 19:51:16.337874,10.0.0.13,10.0.0.12,"(27, 34, 0)s"
2017-04-26 19:51:18.423772,10.0.0.13,10.0.0.12,"(29, 34, 0)s"
2017-04-26 19:51:20.512926,10.0.0.13,10.0.0.12,"(31, 34, 0)s"
2017-04-26 19:51:22.596847,10.0.0.13,10.0.0.12,"(33, 34, 0)s"
2017-04-26 19:51:24.681108,10.0.0.13,10.0.0.12,"(35, 34, 0)s"
2017-04-26 19:51:26.753942,10.0.0.13,10.0.0.12,"(37, 34, 0)s"
2017-04-26 19:51:28.839460,10.0.0.13,10.0.0.12,"(40, 34, 0)s"
2017-04-26 19:51:30.922684,10.0.0.13,10.0.0.12,"(42, 34, 0)s"
2017-04-26 19:51:33.001662,10.0.0.13,10.0.0.12,"(44, 34, 0)s"
2017-04-26 19:51:35.091787,10.0.0.13,10.0.0.12,"(46, 34, 0)s"
2017-04-26 19:51:37.186232,10.0.0.13,10.0.0.12,"(48, 34, 0)s"
2017-04-26 19:51:39.270651,10.0.0.13,10.0.0.12,"(50, 34, 0)s"
2017-04-26 19:51:41.349849,10.0.0.13,10.0.0.12,"(52, 34, 0)s"
2017-04-26 19:51:43.433672,10.0.0.13,10.0.0.12,"(54, 34, 0)s"
2017-04-26 19:51:45.517860,10.0.0.13,10.0.0.12,"(56, 34, 0)s"
2017-04-26 19:51:47.597244,10.0.0.13,10.0.0.12,"(58, 34, 0)s"
2017-04-26 19:51:49.681710,10.0.0.13,10.0.0.12,"(0, 35, 0)s"
2017-04-26 19:51:51.766124,10.0.0.13,10.0.0.12,"(2, 35, 0)s"
2017-04-26 19:51:53.868032,10.0.0.13,10.0.0.12,"(5, 35, 0)s"
2017-04-26 19:51:55.954382,10.0.0.13,10.0.0.12,"(7, 35, 0)s"
2017-04-26 19:51:58.045980,10.0.0.13,10.0.0.12,"(9, 35, 0)s"
2017-04-26 19:52:00.131234,10.0.0.13,10.0.0.12,"(11, 35, 0)s"
2017-04-26 19:52:02.216222,10.0.0.13,10.0.0.12,"(13, 35, 0)s"
2017-04-26 19:52:04.301064,10.0.0.13,10.0.0.12,"(15, 35, 0)s"
2017-04-26 19:52:06.386002,10.0.0.13,10.0.0.12,"(17, 35, 0)s"
2017-04-26 19:52:08.469937,10.0.0.13,10.0.0.12,"(19, 35, 0)s"
2017-04-26 19:52:10.551334,10.0.0.13,10.0.0.12,"(21, 35, 0)s"
2017-04-26 19:52:12.637107,10.0.0.13,10.0.0.12,"(23, 35, 0)s"
2017-04-26 19:52:14.727705,10.0.0.13,10.0.0.12,"(25, 35, 0)s"
2017-04-26 19:52:16.815607,10.0.0.13,10.0.0.12,"(28, 35, 0)s"
2017-04-26 19:52:18.899297,10.0.0.13,10.0.0.12,"(30, 35, 0)s"
2017-04-26 19:52:20.973823,10.0.0.13,10.0.0.12,"(32, 35, 0)s"
2017-04-26 19:52:23.059991,10.0.0.13,10.0.0.12,"(34, 35, 0)s"
2017-04-26 19:52:25.143000,10.0.0.13,10.0.0.12,"(36, 35, 0)s"
2017-04-26 19:52:27.227706,10.0.0.13,10.0.0.12,"(38, 35, 0)s"
2017-04-26 19:52:29.312910,10.0.0.13,10.0.0.12,"(40, 35, 0)s"
2017-04-26 19:52:31.392626,10.0.0.13,10.0.0.12,"(42, 35, 0)s"
2017-04-26 19:52:33.471336,10.0.0.13,10.0.0.12,"(44, 35, 0)s"
2017-04-26 19:52:35.559633,10.0.0.13,10.0.0.12,"(46, 35, 0)s"
2017-04-26 19:52:37.650371,10.0.0.13,10.0.0.12,"(48, 35, 0)s"
2017-04-26 19:52:39.736954,10.0.0.13,10.0.0.12,"(50, 35, 0)s"
2017-04-26 19:52:41.822164,10.0.0.13,10.0.0.12,"(53, 35, 0)s"
2017-04-26 19:52:43.915901,10.0.0.13,10.0.0.12,"(55, 35, 0)s"
2017-04-26 19:52:46.008765,10.0.0.13,10.0.0.12,"(57, 35, 0)s"
2017-04-26 19:52:48.097475,10.0.0.13,10.0.0.12,"(59, 35, 0)s"
2017-04-26 19:52:50.177230,10.0.0.13,10.0.0.12,"(1, 36, 0)s"
2017-04-26 19:52:52.264939,10.0.0.13,10.0.0.12,"(3, 36, 0)s"
2017-04-26 19:52:54.341882,10.0.0.13,10.0.0.12,"(5, 36, 0)s"
2017-04-26 19:52:56.427187,10.0.0.13,10.0.0.12,"(7, 36, 0)s"
2017-04-26 19:52:58.512111,10.0.0.13,10.0.0.12,"(9, 36, 0)s"
2017-04-26 19:53:00.599318,10.0.0.13,10.0.0.12,"(11, 36, 0)s"
2017-04-26 19:53:02.692571,10.0.0.13,10.0.0.12,"(13, 36, 0)s"
2017-04-26 19:53:04.779699,10.0.0.13,10.0.0.12,"(15, 36, 0)s"
2017-04-26 19:53:06.865376,10.0.0.13,10.0.0.12,"(18, 36, 0)s"
2017-04-26 19:53:08.954962,10.0.0.13,10.0.0.12,"(20, 36, 0)s"
2017-04-26 19:53:11.041049,10.0.0.13,10.0.0.12,"(22, 36, 0)s"
2017-04-26 19:53:13.129141,10.0.0.13,10.0.0.12,"(24, 36, 0)s"
2017-04-26 19:53:15.215072,10.0.0.13,10.0.0.12,"(26, 36, 0)s"
2017-04-26 19:53:17.301088,10.0.0.13,10.0.0.12,"(28, 36, 0)s"
2017-04-26 19:53:19.388297,10.0.0.13,10.0.0.12,"(30, 36, 0)s"
2017-04-26 19:53:21.471977,10.0.0.13,10.0.0.12,"(32, 36, 0)s"
2017-04-26 19:53:23.562024,10.0.0.13,10.0.0.12,"(34, 36, 0)s"
2017-04-26 19:53:25.637597,10.0.0.13,10.0.0.12,"(36, 36, 0)s"
2017-04-26 19:53:27.717667,10.0.0.13,10.0.0.12,"(38, 36, 0)s"
2017-04-26 19:53:29.797890,10.0.0.13,10.0.0.12,"(40, 36, 0)s"
2017-04-26 19:53:31.877430,10.0.0.13,10.0.0.12,"(43, 36, 0)s"
2017-04-26 19:53:33.957749,10.0.0.13,10.0.0.12,"(45, 36, 0)s"
2017-04-26 19:53:36.043795,10.0.0.13,10.0.0.12,"(47, 36, 0)s"
2017-04-26 19:53:38.123916,10.0.0.13,10.0.0.12,"(49, 36, 0)s"
2017-04-26 19:53:40.204062,10.0.0.13,10.0.0.12,"(51, 36, 0)s"
2017-04-26 19:53:42.290036,10.0.0.13,10.0.0.12,"(53, 36, 0)s"
2017-04-26 19:53:44.377606,10.0.0.13,10.0.0.12,"(55, 36, 0)s"
2017-04-26 19:53:46.470187,10.0.0.13,10.0.0.12,"(57, 36, 0)s"
2017-04-26 19:53:48.557420,10.0.0.13,10.0.0.12,"(59, 36, 0)s"
2017-04-26 19:53:50.646001,10.0.0.13,10.0.0.12,"(1, 37, 0)s"
2017-04-26 19:53:52.731057,10.0.0.13,10.0.0.12,"(3, 37, 0)s"
2017-04-26 19:53:54.818450,10.0.0.13,10.0.0.12,"(6, 37, 0)s"
